t;u;yr;yl;freq;dtheta
54.2969;-47;157;-7;0.8887;1.3064
54.3069;-48;159;-10;0.8888;1.3112
54.3169;-48;161;-11;0.8890;1.1097
54.3269;-49;162;-13;0.8891;1.0847
54.3369;-49;164;-15;0.8892;1.1412
54.3469;-49;165;-16;0.8894;0.8574
54.3569;-49;167;-18;0.8895;0.8382
54.3669;-49;168;-19;0.8896;0.7793
54.3769;-49;169;-20;0.8897;0.5555
54.3869;-49;170;-21;0.8899;0.5395
54.3969;-48;171;-21;0.8900;0.3567
54.4069;-47;171;-21;0.8901;0.2445
54.4169;-46;171;-22;0.8902;0.1579
54.4269;-45;172;-22;0.8904;0.0564
54.4369;-44;173;-22;0.8905;-0.0593
54.4469;-43;173;-23;0.8906;-0.1387
54.4569;-41;173;-23;0.8908;-0.1954
54.4669;-40;173;-23;0.8909;-0.2578
54.4769;-38;173;-23;0.8910;-0.3103
54.4869;-36;173;-22;0.8911;-0.3569
54.4969;-34;172;-22;0.8913;-0.3822
54.5069;-32;172;-22;0.8914;-0.4272
54.5169;-30;172;-21;0.8915;-0.5032
54.5269;-28;171;-20;0.8917;-0.5893
54.5369;-25;169;-20;0.8918;-0.5498
54.5469;-23;168;-19;0.8919;-0.6601
54.5569;-20;168;-18;0.8920;-0.5538
54.5669;-18;167;-18;0.8922;-0.5916
54.5769;-15;166;-18;0.8923;-0.7169
54.5869;-12;165;-16;0.8924;-0.6556
54.5969;-10;163;-14;0.8926;-0.8669
54.6069;-7;163;-13;0.8927;-0.6372
54.6169;-4;161;-13;0.8928;-0.9759
54.6269;-1;158;-11;0.8929;-1.0835
54.6369;1;156;-8;0.8931;-1.0508
54.6469;3;156;-7;0.8932;-1.1504
54.6574;6;155;-6;0.8933;-1.1784
54.6669;9;153;-4;0.8935;-1.3583
54.6778;12;149;-1;0.8936;-1.3532
54.6879;15;146;2;0.8937;-1.3974
54.6979;17;142;5;0.8938;-1.4646
54.7079;20;137;9;0.8940;-1.7153
54.7179;22;135;14;0.8941;-1.4952
54.7279;25;134;16;0.8942;-1.6354
54.7379;27;131;17;0.8944;-1.8443
54.7479;29;129;20;0.8945;-1.7222
54.7579;32;127;22;0.8946;-1.8374
54.7679;34;124;24;0.8948;-1.8520
54.7779;36;121;27;0.8949;-1.8709
54.7879;38;119;30;0.8950;-1.7524
54.7979;39;117;32;0.8951;-1.8331
54.8079;41;114;34;0.8953;-1.8176
54.8179;43;113;37;0.8954;-1.6860
54.8279;44;110;39;0.8955;-1.6740
54.8379;45;109;40;0.8957;-1.5919
54.8479;46;106;43;0.8958;-1.6239
54.8579;47;105;45;0.8959;-1.4156
54.8679;48;102;47;0.8960;-1.5203
54.8779;49;101;48;0.8962;-1.1928
54.8879;49;99;50;0.8963;-1.1558
54.8979;49;98;52;0.8964;-1.0636
54.9079;49;97;53;0.8966;-0.8850
54.9179;49;96;54;0.8967;-0.7979
54.9279;49;95;54;0.8968;-0.6617
54.9379;49;94;55;0.8969;-0.5549
54.9479;49;94;56;0.8971;-0.3838
54.9579;48;93;56;0.8972;-0.2671
54.9679;47;93;56;0.8973;-0.1517
54.9779;46;93;57;0.8975;-0.0212
54.9879;45;93;57;0.8976;0.0982
54.9979;44;93;57;0.8977;0.1995
55.0079;42;93;57;0.8979;0.2954
55.0179;41;93;57;0.8980;0.3503
55.0279;39;93;56;0.8981;0.4039
55.0379;38;94;56;0.8982;0.4603
55.0479;36;94;56;0.8984;0.5075
55.0579;34;94;56;0.8985;0.5507
55.0679;32;95;55;0.8986;0.5874
55.0779;29;96;55;0.8988;0.6080
55.0879;27;97;54;0.8989;0.6629
55.0979;25;97;53;0.8990;0.6722
55.1079;22;99;52;0.8992;0.6591
55.1179;20;99;51;0.8993;0.6701
55.1279;17;101;51;0.8994;0.7740
55.1379;14;102;50;0.8995;0.6972
55.1479;12;103;48;0.8997;0.8246
55.1579;9;103;46;0.8998;0.8209
55.1679;6;105;45;0.8999;0.7966
55.1779;3;108;44;0.9001;1.0495
55.1879;0;109;42;0.9002;0.9155
55.1979;-1;110;40;0.9003;0.9397
55.2079;-4;111;38;0.9005;1.1428
55.2179;-7;113;36;0.9006;1.1662
55.2279;-10;114;35;0.9007;1.2038
55.2379;-13;117;34;0.9009;1.3341
55.2479;-15;119;32;0.9010;1.3242
55.2579;-18;123;28;0.9011;1.3040
55.2679;-21;128;23;0.9012;1.4175
55.2779;-23;132;18;0.9014;1.8174
55.2879;-26;132;17;0.9015;1.4737
55.2979;-28;134;15;0.9016;1.5861
55.3079;-30;137;12;0.9018;1.7689
55.3179;-32;139;10;0.9019;1.5331
55.3279;-34;141;8;0.9020;1.6893
55.3379;-36;144;6;0.9022;1.6994
55.3479;-38;146;3;0.9023;1.8172
55.3579;-40;149;2;0.9024;1.6402
55.3679;-42;151;-1;0.9026;1.8164
55.3779;-43;153;-2;0.9027;1.5651
55.3879;-44;155;-5;0.9028;1.7383
55.3979;-46;157;-7;0.9030;1.4870
55.4079;-47;159;-10;0.9031;1.5094
55.4179;-47;161;-11;0.9032;1.3413
55.4279;-48;162;-13;0.9033;1.3122
55.4379;-49;164;-15;0.9035;1.3956
55.4479;-49;165;-16;0.9036;1.0993
55.4579;-49;167;-17;0.9037;1.0476
55.4679;-49;168;-19;0.9039;0.9869
55.4779;-49;169;-20;0.9040;0.7673
55.4879;-49;170;-20;0.9041;0.7553
55.4979;-49;171;-21;0.9043;0.5238
55.5079;-48;171;-21;0.9044;0.4004
55.5179;-48;171;-22;0.9045;0.3103
55.5279;-47;172;-22;0.9047;0.2091
55.5379;-46;173;-22;0.9048;0.0945
55.5479;-44;173;-23;0.9049;0.0063
55.5579;-43;173;-23;0.9051;-0.0896
55.5679;-42;173;-23;0.9052;-0.1597
55.5779;-40;173;-23;0.9053;-0.2247
55.5879;-38;173;-22;0.9055;-0.2983
55.5979;-36;172;-22;0.9056;-0.3638
55.6079;-35;172;-22;0.9057;-0.3873
55.6179;-32;172;-21;0.9059;-0.4552
55.6279;-30;171;-20;0.9060;-0.4984
55.6379;-28;170;-20;0.9061;-0.5765
55.6479;-26;169;-19;0.9062;-0.4768
55.6579;-23;168;-19;0.9064;-0.6167
55.6679;-21;167;-18;0.9065;-0.5341
55.6779;-18;167;-18;0.9066;-0.6287
55.6879;-15;165;-17;0.9068;-0.6772
55.6979;-13;164;-15;0.9069;-0.8312
55.7079;-10;163;-14;0.9070;-0.6868
55.7179;-7;162;-13;0.9072;-0.7441
55.7279;-4;160;-12;0.9073;-0.8368
55.7379;-1;158;-10;0.9074;-1.1494
55.7479;1;157;-8;0.9076;-1.0052
55.7579;3;156;-8;0.9077;-0.9524
55.7679;6;155;-6;0.9078;-1.2269
55.7779;9;153;-3;0.9080;-1.2256
55.7879;12;150;0;0.9081;-1.3372
55.7979;15;146;2;0.9082;-1.3468
55.8079;17;142;6;0.9084;-1.4505
55.8179;20;137;10;0.9085;-1.8251
55.8279;22;136;14;0.9086;-1.4782
55.8379;25;134;15;0.9088;-1.6668
55.8479;27;131;16;0.9089;-1.7361
55.8579;30;129;20;0.9090;-1.6905
55.8679;32;127;22;0.9092;-1.8059
55.8779;34;124;24;0.9093;-1.9162
55.8879;36;122;27;0.9094;-1.8376
55.8979;38;119;30;0.9096;-1.7982
55.9079;40;118;32;0.9097;-1.7753
55.9179;41;115;34;0.9098;-1.8648
55.9279;43;113;36;0.9100;-1.6396
55.9379;44;111;38;0.9101;-1.7492
55.9479;45;109;40;0.9102;-1.5429
55.9579;46;106;42;0.9104;-1.7334
55.9679;47;105;45;0.9105;-1.3926
55.9779;48;102;47;0.9106;-1.5248
55.9879;49;101;48;0.9108;-1.1094
55.9979;49;100;50;0.9109;-1.1720
56.0079;49;98;52;0.9110;-1.1552
56.0179;49;97;53;0.9112;-0.8568
56.0279;49;96;54;0.9113;-0.8219
56.0379;49;95;55;0.9114;-0.6439
56.0479;49;95;56;0.9116;-0.5530
56.0579;48;94;56;0.9117;-0.4121
56.0679;48;93;57;0.9118;-0.2754
56.0779;47;93;57;0.9120;-0.1648
56.0879;46;93;57;0.9121;-0.0345
56.0979;44;93;57;0.9122;0.0764
56.1079;43;93;57;0.9124;0.2005
56.1179;42;93;57;0.9125;0.3013
56.1279;40;93;57;0.9126;0.3991
56.1379;38;93;57;0.9128;0.4883
56.1479;36;94;57;0.9129;0.5576
56.1579;34;94;56;0.9130;0.6234
56.1679;32;95;56;0.9132;0.5933
56.1779;30;95;55;0.9133;0.6258
56.1879;28;96;55;0.9134;0.6543
56.1979;25;97;54;0.9136;0.6695
56.2079;23;98;53;0.9137;0.7705
56.2179;20;99;52;0.9139;0.6615
56.2279;18;100;51;0.9140;0.7665
56.2379;15;102;50;0.9141;0.8118
56.2479;12;102;49;0.9143;0.7726
56.2579;9;103;47;0.9144;0.9173
56.2679;7;104;46;0.9145;0.8329
56.2779;4;107;45;0.9147;1.0519
56.2879;1;109;43;0.9148;1.0719
56.2979;-1;110;41;0.9149;1.0029
56.3079;-4;111;39;0.9151;1.1593
56.3179;-7;113;37;0.9152;1.2310
56.3279;-9;114;35;0.9153;1.2200
56.3379;-12;117;34;0.9155;1.3653
56.3489;-15;120;32;0.9156;1.3711
56.3593;-18;123;29;0.9158;1.3439
56.3692;-21;128;24;0.9159;1.3986
56.3789;-23;132;19;0.9160;1.6578
56.3889;-26;134;16;0.9162;1.3458
56.3989;-28;136;14;0.9163;1.6504
56.4089;-30;138;11;0.9164;1.6802
56.4189;-33;140;9;0.9166;1.6336
56.4289;-35;143;7;0.9167;1.6354
56.4389;-37;145;5;0.9168;1.6901
56.4489;-39;147;2;0.9170;1.6664
56.4589;-40;149;0;0.9171;1.6253
56.4689;-42;152;-2;0.9172;1.6341
56.4789;-43;154;-4;0.9174;1.5608
56.4889;-45;156;-6;0.9175;1.5904
56.4989;-46;158;-9;0.9176;1.4676
56.5089;-47;160;-11;0.9178;1.4505
56.5189;-48;162;-12;0.9179;1.3623
56.5289;-48;163;-15;0.9181;1.4297
56.5389;-49;165;-16;0.9182;1.1028
56.5489;-49;167;-17;0.9183;1.1265
56.5589;-49;168;-20;0.9185;0.9922
56.5689;-49;169;-20;0.9186;0.7750
56.5789;-49;169;-21;0.9187;0.7524
56.5889;-49;171;-21;0.9189;0.5651
56.5989;-49;171;-22;0.9190;0.4417
56.6089;-48;171;-23;0.9191;0.3015
56.6189;-47;172;-24;0.9193;0.1891
56.6289;-46;173;-24;0.9194;0.0327
56.6389;-45;173;-24;0.9196;-0.0558
56.6489;-44;173;-24;0.9197;-0.1746
56.6589;-42;173;-24;0.9198;-0.2658
56.6689;-41;173;-24;0.9200;-0.3713
56.6789;-39;173;-24;0.9201;-0.4443
56.6889;-37;173;-24;0.9202;-0.5133
56.6989;-35;173;-24;0.9204;-0.5754
56.7089;-33;172;-23;0.9205;-0.5799
56.7189;-31;172;-23;0.9206;-0.6071
56.7289;-29;171;-22;0.9208;-0.6428
56.7389;-26;170;-21;0.9209;-0.7915
56.7489;-24;169;-20;0.9211;-0.6865
56.7589;-21;168;-19;0.9212;-0.7625
56.7689;-19;167;-19;0.9213;-0.7262
56.7789;-16;166;-18;0.9215;-0.8456
56.7889;-13;165;-17;0.9216;-0.8136
56.7989;-11;163;-15;0.9217;-1.0617
56.8089;-8;163;-14;0.9219;-0.7926
56.8189;-5;161;-13;0.9220;-1.0857
56.8289;-2;159;-11;0.9221;-1.0374
56.8389;0;157;-9;0.9223;-1.1067
56.8489;3;156;-8;0.9224;-1.1971
56.8589;6;155;-6;0.9226;-1.2373
56.8689;9;152;-4;0.9227;-1.3540
56.8789;11;149;-1;0.9228;-1.2815
56.8889;14;146;2;0.9230;-1.4060
56.8989;17;142;6;0.9231;-1.4616
56.9089;20;137;11;0.9232;-1.6229
56.9189;22;135;14;0.9234;-1.3436
56.9289;25;133;15;0.9235;-1.6943
56.9389;27;130;17;0.9237;-1.8544
56.9489;30;128;20;0.9238;-1.6087
56.9589;32;126;22;0.9239;-1.7873
56.9689;34;123;25;0.9241;-1.7308
56.9789;36;121;28;0.9242;-1.8408
56.9889;38;119;30;0.9243;-1.5840
56.9989;40;116;32;0.9245;-1.8368
57.0089;41;114;35;0.9246;-1.6239
57.0189;43;112;37;0.9248;-1.7281
57.0289;44;110;39;0.9249;-1.4928
57.0389;46;107;41;0.9250;-1.6101
57.0489;47;105;44;0.9252;-1.3793
57.0589;47;103;46;0.9253;-1.3822
57.0689;48;101;48;0.9254;-1.1765
57.0789;49;100;49;0.9256;-1.1971
57.0889;49;99;51;0.9257;-1.0867
57.0989;49;97;53;0.9259;-0.8645
57.1089;49;96;54;0.9260;-0.7760
57.1189;49;95;54;0.9261;-0.6015
57.1289;49;94;55;0.9263;-0.5631
57.1389;49;93;56;0.9264;-0.3287
57.1489;48;93;57;0.9266;-0.2031
57.1589;47;93;57;0.9267;-0.0550
57.1689;46;93;57;0.9268;0.0889
57.1789;45;93;58;0.9270;0.2243
57.1889;44;93;58;0.9271;0.3487
57.1989;43;93;57;0.9272;0.4622
57.2089;41;93;57;0.9274;0.5552
57.2189;39;93;57;0.9275;0.6477
57.2289;38;93;57;0.9277;0.7340
57.2389;36;94;57;0.9278;0.7841
57.2489;34;94;56;0.9279;0.8321
57.2589;31;95;56;0.9281;0.8630
57.2689;29;95;55;0.9282;0.9019
57.2789;27;96;54;0.9284;0.8350
57.2889;24;97;54;0.9285;0.9629
57.2989;22;99;53;0.9286;0.9477
57.3089;19;99;52;0.9288;0.9117
57.3189;16;101;51;0.9289;0.9053
57.3289;13;102;50;0.9291;0.8571
57.3389;11;103;47;0.9292;0.9421
57.3489;8;104;46;0.9293;0.9269
57.3589;5;105;45;0.9295;0.9173
57.3689;2;108;44;0.9296;1.1779
57.3789;0;109;41;0.9297;1.0639
57.3889;-3;111;40;0.9299;1.0490
57.3989;-6;112;38;0.9300;1.2150
57.4089;-9;114;36;0.9302;1.2288
57.4189;-12;116;34;0.9303;1.3410
57.4289;-14;118;33;0.9304;1.3549
57.4389;-17;122;30;0.9306;1.4004
57.4489;-20;126;26;0.9307;1.4324
57.4589;-22;131;20;0.9309;1.5147
57.4689;-25;133;16;0.9310;1.3818
57.4789;-28;134;16;0.9311;1.5960
57.4889;-30;137;12;0.9313;1.6863
57.4989;-32;140;9;0.9314;1.7399
57.5089;-34;141;8;0.9316;1.6085
57.5189;-36;144;6;0.9317;1.7322
57.5289;-38;146;2;0.9318;1.7538
57.5389;-40;149;1;0.9320;1.6416
57.5489;-42;151;-2;0.9321;1.7375
57.5589;-43;153;-3;0.9323;1.6064
57.5689;-45;155;-6;0.9324;1.7500
57.5789;-46;157;-9;0.9325;1.5091
57.5889;-47;159;-11;0.9327;1.4977
57.5989;-48;161;-12;0.9328;1.3501
57.6089;-48;163;-15;0.9330;1.4300
57.6189;-49;165;-16;0.9331;1.1910
57.6289;-49;166;-18;0.9332;1.1923
57.6389;-49;167;-20;0.9334;0.9789
57.6489;-49;169;-20;0.9335;0.8747
57.6589;-49;169;-21;0.9337;0.7431
57.6689;-49;171;-22;0.9338;0.6887
57.6789;-49;171;-23;0.9339;0.4846
57.6889;-48;172;-24;0.9341;0.3836
57.6989;-47;173;-24;0.9342;0.2408
57.7089;-46;173;-25;0.9344;0.0966
57.7189;-45;173;-25;0.9345;-0.0374
57.7289;-44;173;-26;0.9346;-0.1427
57.7389;-42;173;-26;0.9348;-0.2556
57.7489;-41;173;-26;0.9349;-0.3601
57.7589;-39;173;-25;0.9351;-0.4368
57.7689;-37;173;-25;0.9352;-0.5165
57.7789;-35;173;-25;0.9354;-0.5717
57.7889;-33;172;-24;0.9355;-0.6132
57.7989;-31;172;-24;0.9356;-0.6377
57.8089;-28;172;-23;0.9358;-0.6348
57.8189;-26;170;-22;0.9359;-0.7222
57.8289;-23;169;-20;0.9361;-0.7675
57.8389;-21;168;-20;0.9362;-0.7731
57.8489;-18;167;-19;0.9363;-0.7222
57.8589;-15;166;-18;0.9365;-0.8658
57.8689;-12;165;-17;0.9366;-0.8459
57.8789;-9;163;-16;0.9368;-1.0622
57.8889;-7;162;-14;0.9369;-0.9090
57.8989;-4;161;-13;0.9370;-1.0292
57.9089;-1;159;-12;0.9372;-1.0606
57.9189;1;156;-9;0.9373;-1.2581
57.9289;4;155;-7;0.9375;-1.2144
57.9389;7;154;-6;0.9376;-1.2093
57.9489;10;152;-4;0.9378;-1.4281
57.9589;13;149;-1;0.9379;-1.4193
57.9689;16;145;3;0.9380;-1.4715
57.9789;18;140;8;0.9382;-1.4984
57.9889;21;136;12;0.9383;-1.8875
57.9989;24;135;14;0.9385;-1.5069
58.0089;26;132;16;0.9386;-1.6956
58.0189;29;129;19;0.9387;-1.8190
58.0289;31;127;21;0.9389;-1.6655
58.0389;33;124;23;0.9390;-1.9322
58.0489;35;122;26;0.9392;-1.7670
58.0589;37;119;29;0.9393;-1.6186
58.0687;39;118;31;0.9395;-1.7585
58.0790;41;115;34;0.9396;-1.6668
58.0894;43;113;36;0.9397;-1.6253
58.0989;44;110;38;0.9399;-1.6860
58.1089;45;109;40;0.9400;-1.5482
58.1189;46;106;43;0.9402;-1.5818
58.1289;47;104;45;0.9403;-1.3921
58.1389;48;102;47;0.9405;-1.4587
58.1489;49;101;49;0.9406;-1.1526
58.1589;49;99;51;0.9407;-1.1645
58.1689;49;97;53;0.9409;-0.9668
58.1789;49;96;54;0.9410;-0.8640
58.1889;49;95;55;0.9412;-0.6852
58.1989;49;94;56;0.9413;-0.6242
58.2089;49;93;57;0.9415;-0.3846
58.2189;48;93;57;0.9416;-0.2820
58.2289;47;93;58;0.9417;-0.1099
58.2389;46;93;58;0.9419;0.0273
58.2489;45;93;58;0.9420;0.1760
58.2589;44;93;58;0.9422;0.3029
58.2689;43;93;58;0.9423;0.4262
58.2789;41;93;58;0.9425;0.5371
58.2889;39;93;58;0.9426;0.6351
58.2989;37;93;58;0.9427;0.7380
58.3089;35;94;58;0.9429;0.8019
58.3189;33;94;57;0.9430;0.8544
58.3289;31;94;56;0.9432;0.8949
58.3389;29;95;56;0.9433;0.9179
58.3489;26;96;55;0.9435;0.9051
58.3589;24;97;54;0.9436;0.9104
58.3689;21;98;53;0.9437;1.0737
58.3789;18;99;52;0.9439;0.9264
58.3889;16;101;51;0.9440;1.1145
58.3989;13;102;50;0.9442;1.0007
58.4089;10;103;48;0.9443;1.0857
58.4189;7;104;46;0.9445;1.0615
58.4289;4;106;45;0.9446;1.1553
58.4389;1;109;43;0.9447;1.1510
58.4489;-1;110;41;0.9449;1.1835
58.4589;-4;111;39;0.9450;1.2072
58.4689;-7;113;37;0.9452;1.3594
58.4789;-10;115;35;0.9453;1.3218
58.4889;-13;117;34;0.9455;1.3943
58.4989;-15;120;32;0.9456;1.4612
58.5089;-18;124;28;0.9458;1.4535
58.5189;-21;129;23;0.9459;1.5185
58.5289;-24;133;18;0.9460;1.8785
58.5389;-26;135;15;0.9462;1.4111
58.5489;-29;137;13;0.9463;1.7703
58.5589;-31;139;10;0.9465;1.7386
58.5689;-33;141;8;0.9466;1.7969
58.5789;-35;144;7;0.9468;1.7474
58.5889;-37;146;4;0.9469;1.8380
58.5989;-39;149;1;0.9471;1.7239
58.6089;-41;151;-1;0.9472;1.7697
58.6189;-43;153;-3;0.9473;1.6951
58.6289;-44;155;-6;0.9475;1.7660
58.6389;-45;157;-8;0.9476;1.5438
58.6489;-46;159;-11;0.9478;1.5536
58.6589;-47;161;-12;0.9479;1.4034
58.6689;-48;163;-15;0.9481;1.4665
58.6789;-49;165;-16;0.9482;1.2134
58.6889;-49;166;-18;0.9484;1.2035
58.6989;-49;168;-20;0.9485;1.0029
58.7089;-49;169;-21;0.9486;0.8864
58.7189;-49;170;-21;0.9488;0.7654
58.7289;-49;171;-22;0.9489;0.7148
58.7389;-49;171;-24;0.9491;0.4646
58.7489;-48;172;-24;0.9492;0.4134
58.7589;-47;173;-25;0.9494;0.2437
58.7689;-46;173;-25;0.9495;0.1065
58.7789;-45;173;-26;0.9497;-0.0209
58.7889;-44;173;-26;0.9498;-0.1373
58.7989;-42;173;-26;0.9500;-0.2452
58.8089;-41;173;-26;0.9501;-0.3438
58.8189;-39;173;-26;0.9502;-0.4232
58.8289;-37;173;-25;0.9504;-0.4968
58.8389;-35;173;-25;0.9505;-0.5533
58.8489;-33;172;-24;0.9507;-0.5877
58.8589;-31;172;-24;0.9508;-0.6172
58.8689;-28;172;-23;0.9510;-0.6028
58.8789;-26;171;-22;0.9511;-0.6932
58.8889;-23;169;-20;0.9513;-0.7379
58.8989;-20;168;-20;0.9514;-0.7787
58.9089;-18;167;-19;0.9516;-0.7062
58.9189;-15;167;-18;0.9517;-0.8315
58.9289;-12;165;-17;0.9518;-0.8834
58.9389;-9;163;-15;0.9520;-1.0644
58.9489;-6;162;-13;0.9521;-0.9309
58.9589;-3;161;-13;0.9523;-0.9852
58.9689;0;159;-12;0.9524;-1.0742
58.9789;2;156;-8;0.9526;-1.2128
58.9889;5;155;-7;0.9527;-1.2250
58.9989;8;154;-6;0.9529;-1.2210
59.0089;11;152;-4;0.9530;-1.4371
59.0189;14;148;0;0.9532;-1.4531
59.0289;16;144;4;0.9533;-1.5264
59.0389;19;139;9;0.9535;-1.5347
59.0489;22;136;12;0.9536;-1.6420
59.0589;25;135;14;0.9537;-1.6911
59.0689;27;131;16;0.9539;-1.7819
59.0789;30;129;19;0.9540;-1.7494
59.0889;32;127;21;0.9542;-1.7659
59.0989;34;124;24;0.9543;-1.9232
59.1089;36;121;27;0.9545;-1.8653
59.1189;38;119;29;0.9546;-1.7753
59.1289;40;117;31;0.9548;-1.9016
59.1389;42;114;34;0.9549;-1.8621
59.1489;43;112;37;0.9551;-1.7513
59.1589;45;110;39;0.9552;-1.6335
59.1689;46;107;41;0.9554;-1.6735
59.1789;47;105;44;0.9555;-1.5189
59.1889;48;103;46;0.9557;-1.4632
59.1989;48;101;48;0.9558;-1.3175
59.2089;49;100;49;0.9560;-1.2855
59.2189;49;98;51;0.9561;-1.2634
59.2289;49;97;53;0.9562;-0.9716
59.2389;49;95;54;0.9564;-0.8850
59.2489;49;95;55;0.9565;-0.7622
59.2589;49;93;56;0.9567;-0.6082
59.2689;48;93;56;0.9568;-0.4280
59.2789;48;93;57;0.9570;-0.2631
59.2889;47;92;58;0.9571;-0.1344
59.2989;46;92;58;0.9573;0.0321
59.3089;44;92;58;0.9574;0.1835
59.3189;43;92;58;0.9576;0.3306
59.3289;41;92;58;0.9577;0.4446
59.3389;40;93;58;0.9579;0.5643
59.3489;38;93;58;0.9580;0.6597
59.3589;36;93;58;0.9582;0.7489
59.3689;34;93;57;0.9583;0.8014
59.3789;31;94;57;0.9585;0.8790
59.3889;29;95;56;0.9586;0.9157
59.3989;27;95;55;0.9588;0.9544
59.4089;24;96;55;0.9589;0.9149
59.4189;21;97;54;0.9591;1.0271
59.4289;19;99;52;0.9592;1.0543
59.4389;16;100;51;0.9593;1.0436
59.4489;13;102;50;0.9595;1.1252
59.4589;10;103;49;0.9596;1.0772
59.4689;7;103;46;0.9598;1.1369
59.4789;4;105;45;0.9599;1.1262
59.4889;1;108;44;0.9601;1.2771
59.4989;-1;110;41;0.9602;1.2848
59.5089;-4;111;39;0.9604;1.2709
59.5189;-7;113;37;0.9605;1.3855
59.5289;-10;115;35;0.9607;1.4556
59.5389;-13;118;34;0.9608;1.4199
59.5489;-16;121;31;0.9610;1.5430
59.5589;-19;125;28;0.9611;1.5209
59.5689;-21;130;23;0.9613;1.5696
59.5789;-24;134;17;0.9614;1.7937
59.5889;-27;135;15;0.9616;1.5419
59.5989;-29;137;12;0.9617;1.7093
59.6089;-31;139;10;0.9619;1.7271
59.6189;-34;143;8;0.9620;1.6677
59.6289;-36;145;6;0.9622;1.7977
59.6389;-38;147;2;0.9623;1.8963
59.6489;-40;150;0;0.9625;1.7540
59.6589;-41;153;-2;0.9626;1.7612
59.6689;-43;155;-4;0.9628;1.7607
59.6789;-44;157;-7;0.9629;1.6528
59.6889;-46;159;-10;0.9631;1.6149
59.6989;-47;161;-12;0.9632;1.5086
59.7089;-48;163;-14;0.9634;1.4580
59.7189;-48;165;-16;0.9635;1.3754
59.7289;-49;167;-18;0.9637;1.2765
59.7389;-49;168;-20;0.9638;1.2000
59.7489;-49;169;-21;0.9640;0.9456
59.7589;-49;171;-22;0.9641;0.9139
59.7688;-49;171;-23;0.9643;0.5723
59.7790;-49;173;-24;0.9644;0.2205
59.7889;-48;173;-25;0.9646;0.2187
59.7989;-48;174;-26;0.9647;0.3335
59.8089;-47;174;-26;0.9649;0.2384
59.8189;-46;174;-26;0.9650;0.0884
59.8289;-44;175;-27;0.9652;-0.0206
59.8389;-43;175;-27;0.9653;-0.1845
59.8489;-41;175;-28;0.9655;-0.2740
59.8589;-40;175;-27;0.9656;-0.3646
59.8689;-38;174;-27;0.9658;-0.4286
59.8789;-36;174;-27;0.9659;-0.5178
59.8889;-34;173;-26;0.9661;-0.5400
59.8989;-31;173;-26;0.9662;-0.6012
59.9089;-29;173;-25;0.9664;-0.5916
59.9189;-26;172;-24;0.9665;-0.6383
59.9289;-24;171;-22;0.9667;-0.6724
59.9389;-21;170;-22;0.9668;-0.7790
59.9489;-18;169;-20;0.9670;-0.9279
59.9589;-16;167;-19;0.9671;-0.7379
59.9689;-13;167;-19;0.9673;-0.8624
59.9789;-10;165;-18;0.9674;-1.0177
59.9889;-7;163;-16;0.9676;-1.0795
59.9989;-4;162;-13;0.9677;-1.0433
60.0089;-1;160;-12;0.9679;-1.0715
60.0189;1;158;-11;0.9680;-1.3292
60.0289;4;156;-8;0.9682;-1.3002
60.0389;7;155;-7;0.9683;-1.3567
60.0489;10;153;-5;0.9685;-1.4110
60.0589;13;150;-2;0.9686;-1.6047
60.0689;16;146;2;0.9688;-1.5568
60.0789;19;141;7;0.9689;-1.6591
60.0889;22;136;12;0.9691;-2.1406
60.0989;25;134;14;0.9692;-1.5176
60.1089;27;132;16;0.9694;-1.8965
60.1189;30;129;19;0.9695;-1.8986
60.1289;32;126;21;0.9697;-1.9010
60.1389;34;123;24;0.9698;-2.0004
60.1489;36;121;27;0.9700;-2.0393
60.1589;38;119;30;0.9701;-1.8107
60.1689;40;116;32;0.9703;-2.1030
60.1789;42;113;35;0.9704;-1.8547
60.1889;43;111;37;0.9706;-1.8707
60.1989;45;109;40;0.9708;-1.7004
60.2089;46;106;42;0.9709;-1.8376
60.2189;47;104;44;0.9711;-1.5530
60.2289;48;101;47;0.9712;-1.6575
60.2389;49;100;48;0.9714;-1.3124
60.2489;49;98;50;0.9715;-1.4731
60.2589;49;97;53;0.9717;-1.1581
60.2689;49;95;54;0.9718;-1.0071
60.2789;49;94;55;0.9720;-0.9743
60.2889;49;93;56;0.9721;-0.7267
60.2989;49;92;57;0.9723;-0.6074
60.3089;48;91;58;0.9724;-0.4499
60.3189;47;91;58;0.9726;-0.2431
60.3289;46;91;58;0.9727;-0.0454
60.3389;45;91;58;0.9729;0.1179
60.3489;44;91;58;0.9730;0.2770
60.3589;42;91;58;0.9732;0.4060
60.3689;41;91;58;0.9733;0.5435
60.3789;39;92;58;0.9735;0.6605
60.3889;37;92;58;0.9736;0.7572
60.3989;35;93;58;0.9738;0.8462
60.4089;33;93;57;0.9740;0.8936
60.4189;30;94;56;0.9741;0.9709
60.4289;28;94;56;0.9743;1.0069
60.4389;25;95;55;0.9744;1.0482
60.4489;23;97;54;0.9746;1.0367
60.4589;20;98;53;0.9747;1.1723
60.4689;17;99;52;0.9749;1.0980
60.4789;14;101;51;0.9750;1.2080
60.4889;11;103;49;0.9752;1.1657
60.4989;8;103;46;0.9753;1.1952
60.5089;5;105;45;0.9755;1.1718
60.5189;2;108;44;0.9756;1.4345
60.5289;0;110;41;0.9758;1.3096
