t;u;yr;yl;freq;dtheta
21.9657;-49;-12642;11821;0.1573;-0.0009
21.9757;-49;-12589;11766;0.1573;-0.0374
21.9857;-49;-12536;11711;0.1574;-0.0587
21.9957;-49;-12484;11656;0.1574;-0.0334
22.0057;-49;-12431;11601;0.1575;0.0119
22.0157;-49;-12378;11546;0.1575;0.0551
22.0257;-49;-12325;11490;0.1575;0.0529
22.0357;-49;-12272;11435;0.1576;0.0716
22.0457;-49;-12218;11380;0.1576;0.0313
22.0557;-49;-12165;11325;0.1577;0.0154
22.0657;-49;-12112;11270;0.1577;-0.0158
22.0757;-49;-12059;11214;0.1578;-0.0521
22.0857;-49;-12006;11159;0.1578;-0.0686
22.0957;-49;-11952;11104;0.1578;-0.0427
22.1057;-49;-11899;11049;0.1579;-0.0683
22.1157;-49;-11846;10993;0.1579;-0.0864
22.1257;-49;-11793;10938;0.1580;-0.0001
22.1357;-49;-11740;10883;0.1580;0.0031
22.1457;-49;-11687;10827;0.1580;-0.0459
22.1557;-49;-11634;10772;0.1581;-0.0651
22.1657;-49;-11580;10716;0.1581;-0.0736
22.1757;-49;-11527;10661;0.1582;-0.0614
22.1857;-49;-11474;10606;0.1582;-0.0395
22.1957;-49;-11420;10550;0.1582;0.0034
22.2058;-49;-11367;10495;0.1583;-0.0577
22.2159;-49;-11313;10439;0.1583;-0.0515
22.2257;-49;-11261;10384;0.1584;0.0444
22.2368;-49;-11202;10323;0.1584;0.0481
22.2467;-49;-11148;10268;0.1585;0.0295
22.2567;-49;-11095;10213;0.1585;-0.0044
22.2667;-49;-11042;10158;0.1585;-0.0390
22.2767;-49;-10988;10102;0.1586;-0.0390
22.2867;-48;-10936;10047;0.1586;-0.0579
22.2967;-48;-10882;9992;0.1587;-0.0659
22.3067;-48;-10829;9936;0.1587;-0.0427
22.3167;-48;-10776;9881;0.1588;-0.0046
22.3267;-48;-10723;9825;0.1588;0.0207
22.3367;-48;-10670;9770;0.1588;0.0425
22.3467;-48;-10617;9715;0.1589;0.0428
22.3567;-48;-10564;9660;0.1589;0.0233
22.3667;-48;-10511;9605;0.1590;-0.0124
22.3767;-47;-10458;9550;0.1590;-0.0409
22.3867;-47;-10404;9495;0.1590;-0.0742
22.3967;-47;-10352;9439;0.1591;-0.0393
22.4067;-47;-10298;9384;0.1591;0.0100
22.4167;-47;-10246;9329;0.1592;0.0500
22.4267;-47;-10193;9274;0.1592;0.0551
22.4367;-46;-10140;9219;0.1593;0.0740
22.4467;-46;-10087;9164;0.1593;0.0535
22.4567;-46;-10034;9109;0.1593;0.0348
22.4667;-46;-9982;9054;0.1594;-0.0124
22.4767;-46;-9929;8999;0.1594;-0.0347
22.4867;-46;-9876;8944;0.1595;-0.0531
22.4967;-45;-9824;8889;0.1595;-0.0145
22.5067;-45;-9771;8834;0.1595;0.0316
22.5167;-45;-9718;8779;0.1596;0.0321
22.5267;-45;-9666;8724;0.1596;0.0167
22.5367;-44;-9614;8670;0.1597;0.0026
22.5467;-44;-9561;8615;0.1597;-0.0438
22.5567;-44;-9509;8560;0.1598;-0.0798
22.5667;-44;-9456;8506;0.1598;-0.0710
22.5767;-44;-9404;8451;0.1598;-0.0379
22.5867;-43;-9352;8397;0.1599;-0.0014
22.5967;-43;-9300;8342;0.1599;0.0340
22.6067;-43;-9248;8288;0.1600;0.0380
22.6167;-43;-9196;8234;0.1600;-0.0033
22.6267;-42;-9144;8180;0.1601;-0.0441
22.6367;-42;-9092;8125;0.1601;-0.0430
22.6467;-42;-9041;8071;0.1601;0.0241
22.6567;-42;-8989;8017;0.1602;0.0519
22.6667;-41;-8938;7963;0.1602;0.0495
22.6767;-41;-8886;7909;0.1603;0.0116
22.6867;-41;-8835;7856;0.1603;-0.0283
22.6967;-40;-8784;7802;0.1604;-0.0558
22.7067;-40;-8733;7748;0.1604;-0.0483
22.7167;-40;-8682;7694;0.1604;0.0092
22.7267;-40;-8632;7641;0.1605;0.0535
22.7367;-39;-8581;7587;0.1605;0.0201
22.7467;-39;-8530;7534;0.1606;-0.0390
22.7567;-39;-8479;7481;0.1606;-0.0161
22.7667;-38;-8429;7428;0.1607;0.0622
22.7767;-38;-8378;7375;0.1607;0.0708
22.7867;-38;-8328;7322;0.1607;0.0233
22.7967;-37;-8278;7269;0.1608;-0.0225
22.8067;-37;-8228;7216;0.1608;-0.0379
22.8167;-37;-8178;7164;0.1609;0.0143
22.8267;-36;-8128;7111;0.1609;0.0609
22.8367;-36;-8078;7059;0.1610;0.0329
22.8467;-36;-8028;7007;0.1610;-0.0270
22.8567;-35;-7978;6954;0.1610;0.0209
22.8667;-35;-7929;6902;0.1611;0.0790
22.8767;-35;-7880;6851;0.1611;0.0052
22.8867;-34;-7831;6799;0.1612;-0.0691
22.8967;-34;-7782;6747;0.1612;0.0143
22.9067;-33;-7733;6696;0.1613;0.0575
22.9167;-33;-7684;6644;0.1613;0.0567
22.9267;-33;-7636;6593;0.1613;-0.0038
22.9367;-32;-7588;6542;0.1614;-0.0084
22.9467;-32;-7539;6491;0.1614;0.0058
22.9567;-32;-7491;6440;0.1615;-0.0132
22.9667;-31;-7443;6389;0.1615;-0.0278
22.9767;-31;-7396;6339;0.1616;0.1020
22.9867;-30;-7348;6288;0.1616;0.0383
22.9967;-30;-7300;6238;0.1616;-0.0675
23.0067;-30;-7253;6188;0.1617;0.0151
23.0167;-29;-7207;6138;0.1617;0.0455
23.0267;-29;-7160;6088;0.1618;-0.0046
23.0367;-28;-7114;6039;0.1618;0.0289
23.0467;-28;-7068;5990;0.1619;-0.0078
23.0567;-27;-7022;5941;0.1619;-0.0214
23.0667;-27;-6977;5892;0.1619;0.0849
23.0767;-27;-6932;5844;0.1620;-0.0180
23.0867;-26;-6886;5796;0.1620;-0.0371
23.0967;-26;-6842;5748;0.1621;0.1073
23.1067;-25;-6797;5700;0.1621;-0.0108
23.1167;-25;-6753;5652;0.1622;0.0127
23.1267;-24;-6709;5604;0.1622;-0.0180
23.1367;-24;-6665;5558;0.1623;0.0231
23.1467;-24;-6622;5511;0.1623;-0.0009
23.1567;-23;-6578;5464;0.1623;-0.0206
23.1667;-23;-6536;5418;0.1624;0.0828
23.1767;-22;-6493;5372;0.1624;-0.0902
23.1867;-22;-6451;5326;0.1625;0.0812
23.1967;-21;-6409;5281;0.1625;-0.0105
23.2067;-21;-6368;5236;0.1626;0.0241
23.2167;-20;-6326;5191;0.1626;-0.0246
23.2267;-20;-6286;5147;0.1626;0.0535
23.2367;-19;-6245;5103;0.1627;0.0042
23.2467;-19;-6205;5059;0.1627;0.0633
23.2567;-18;-6165;5016;0.1628;-0.0078
23.2667;-18;-6126;4972;0.1628;-0.0169
23.2767;-18;-6087;4930;0.1629;0.0556
23.2867;-17;-6049;4888;0.1629;-0.0180
23.2967;-17;-6011;4846;0.1630;-0.0739
23.3067;-16;-5973;4804;0.1630;0.1145
23.3167;-16;-5936;4764;0.1630;-0.0462
23.3267;-15;-5900;4723;0.1631;-0.0595
23.3367;-15;-5864;4683;0.1631;0.1504
23.3467;-14;-5828;4643;0.1632;0.0367
23.3567;-14;-5793;4604;0.1632;-0.0840
23.3667;-13;-5759;4566;0.1633;-0.0092
23.3767;-13;-5725;4527;0.1633;0.0460
23.3867;-12;-5692;4490;0.1634;-0.0302
23.3967;-12;-5659;4452;0.1634;-0.0494
23.4067;-11;-5627;4416;0.1634;-0.0113
23.4167;-11;-5596;4380;0.1635;-0.0089
23.4267;-10;-5565;4345;0.1635;0.0010
23.4367;-10;-5535;4310;0.1636;-0.0236
23.4467;-9;-5506;4276;0.1636;0.1305
23.4567;-9;-5477;4242;0.1637;0.0638
23.4667;-8;-5449;4210;0.1637;-0.0228
23.4767;-8;-5421;4178;0.1638;-0.0188
23.4867;-7;-5395;4146;0.1638;0.0564
23.4967;-7;-5369;4115;0.1638;0.0276
23.5067;-6;-5344;4085;0.1639;0.0599
23.5167;-6;-5320;4056;0.1639;0.0782
23.5267;-5;-5296;4028;0.1640;-0.0148
23.5367;-5;-5274;4000;0.1640;0.0273
23.5467;-4;-5253;3974;0.1641;0.0076
23.5567;-4;-5232;3948;0.1641;-0.0081
23.5667;-3;-5212;3923;0.1642;-0.0361
23.5767;-3;-5194;3899;0.1642;0.0359
23.5867;-2;-5176;3876;0.1642;-0.0633
23.5967;-1;-5159;3853;0.1643;0.1065
23.6067;-1;-5143;3832;0.1643;0.0489
23.6167;0;-5128;3812;0.1644;-0.0806
23.6267;0;-5115;3793;0.1644;0.0649
23.6367;0;-5102;3775;0.1645;0.0066
23.6467;0;-5091;3758;0.1645;-0.0326
23.6567;1;-5080;3742;0.1646;0.1094
23.6667;1;-5070;3727;0.1646;0.0401
23.6767;2;-5062;3714;0.1646;-0.0606
23.6867;2;-5054;3701;0.1647;0.0313
23.6967;3;-5048;3689;0.1647;0.0178
23.7067;3;-5042;3678;0.1648;0.0172
23.7167;4;-5038;3669;0.1648;-0.1459
23.7267;4;-5035;3661;0.1649;-0.0180
23.7367;5;-5034;3654;0.1649;0.0508
23.7467;5;-5034;3648;0.1650;0.0223
23.7567;6;-5034;3644;0.1650;0.0577
23.7667;6;-5034;3642;0.1651;0.0367
23.7767;7;-5034;3640;0.1651;-0.0236
23.7867;7;-5034;3640;0.1651;-0.0846
23.7967;8;-5034;3640;0.1652;0.0297
23.8067;8;-5034;3640;0.1652;0.0276
23.8167;9;-5035;3640;0.1653;-0.0102
23.8267;9;-5035;3640;0.1653;-0.0398
23.8367;10;-5037;3640;0.1654;-0.0446
23.8467;10;-5038;3641;0.1654;-0.0438
23.8567;11;-5040;3641;0.1655;-0.0169
23.8667;11;-5041;3641;0.1655;-0.0137
23.8767;12;-5043;3641;0.1656;-0.0076
23.8867;12;-5046;3641;0.1656;0.0010
23.8967;13;-5048;3641;0.1656;0.0321
23.9067;13;-5052;3641;0.1657;-0.0174
23.9178;14;-5056;3641;0.1657;0.0127
23.9281;14;-5061;3642;0.1658;0.0092
23.9378;15;-5066;3642;0.1658;-0.0185
23.9483;15;-5072;3644;0.1659;-0.0329
23.9577;16;-5079;3646;0.1659;-0.0254
23.9677;16;-5086;3650;0.1660;-0.0704
23.9777;17;-5094;3653;0.1660;-0.0158
23.9877;17;-5103;3658;0.1661;0.0004
23.9977;18;-5113;3665;0.1661;-0.1586
24.0077;18;-5123;3672;0.1661;-0.0505
24.0177;19;-5134;3680;0.1662;-0.0417
24.0277;19;-5146;3689;0.1662;0.0580
24.0377;20;-5160;3699;0.1663;0.0423
24.0477;20;-5174;3710;0.1663;-0.0403
24.0577;21;-5189;3723;0.1664;-0.0537
24.0677;21;-5205;3736;0.1664;-0.1435
24.0777;22;-5221;3750;0.1665;0.0146
24.0877;22;-5239;3766;0.1665;-0.0140
24.0977;23;-5258;3783;0.1666;0.0207
24.1077;23;-5277;3801;0.1666;0.0276
24.1177;24;-5297;3820;0.1667;-0.0361
24.1277;24;-5318;3840;0.1667;-0.1557
24.1377;24;-5340;3861;0.1667;-0.0102
24.1477;25;-5364;3883;0.1668;0.0122
24.1577;25;-5388;3906;0.1668;-0.1325
24.1677;26;-5412;3930;0.1669;-0.0017
24.1777;26;-5438;3956;0.1669;0.0351
24.1877;27;-5465;3982;0.1670;-0.0478
24.1977;27;-5492;4009;0.1670;-0.0902
24.2077;28;-5520;4038;0.1671;0.0010
24.2177;28;-5550;4066;0.1671;-0.0252
24.2277;28;-5580;4096;0.1672;0.0372
24.2377;29;-5610;4127;0.1672;-0.0369
24.2477;29;-5642;4159;0.1673;-0.0422
24.2577;30;-5674;4191;0.1673;-0.0531
24.2677;30;-5707;4225;0.1673;-0.0704
24.2777;31;-5741;4259;0.1674;0.0106
24.2877;31;-5776;4294;0.1674;0.0162
24.2977;31;-5810;4330;0.1675;-0.0118
24.3077;32;-5846;4366;0.1675;-0.0214
24.3177;32;-5883;4403;0.1676;-0.0041
24.3277;33;-5920;4441;0.1676;-0.0587
24.3377;33;-5958;4480;0.1677;-0.0838
24.3477;33;-5996;4519;0.1677;0.0537
24.3577;34;-6035;4559;0.1678;-0.0132
24.3677;34;-6074;4600;0.1678;-0.1264
24.3777;34;-6114;4641;0.1679;0.0114
24.3877;35;-6154;4683;0.1679;-0.0102
24.3977;35;-6195;4725;0.1680;0.0556
24.4077;36;-6237;4768;0.1680;-0.0768
24.4177;36;-6278;4812;0.1680;0.0785
24.4277;36;-6321;4856;0.1681;-0.0776
24.4377;37;-6364;4900;0.1681;-0.0720
24.4477;37;-6407;4945;0.1682;-0.0718
24.4577;37;-6451;4991;0.1682;0.0505
24.4677;38;-6495;5036;0.1683;-0.0291
24.4777;38;-6540;5083;0.1683;0.0042
24.4877;38;-6584;5130;0.1684;-0.0715
24.4977;39;-6630;5176;0.1684;-0.0185
24.5077;39;-6676;5224;0.1685;0.0015
24.5177;39;-6721;5272;0.1685;-0.0395
24.5277;40;-6768;5320;0.1686;0.0737
24.5377;40;-6814;5369;0.1686;-0.0212
24.5477;40;-6862;5418;0.1687;-0.0641
24.5577;41;-6909;5467;0.1687;0.0404
24.5677;41;-6956;5516;0.1688;0.0622
24.5777;41;-7003;5566;0.1688;-0.0270
24.5877;41;-7051;5616;0.1688;-0.0100
24.5977;42;-7100;5666;0.1689;0.0122
24.6077;42;-7148;5716;0.1689;-0.0206
24.6177;42;-7197;5767;0.1690;-0.0734
24.6277;43;-7246;5818;0.1690;0.0055
24.6377;43;-7295;5869;0.1691;0.0596
24.6477;43;-7345;5921;0.1691;-0.0283
24.6577;43;-7394;5972;0.1692;-0.0771
24.6677;44;-7444;6024;0.1692;0.0540
24.6777;44;-7495;6076;0.1693;0.0276
24.6877;44;-7545;6128;0.1693;-0.0022
24.6977;44;-7596;6181;0.1694;-0.0172
24.7077;45;-7646;6234;0.1694;-0.0366
24.7177;45;-7697;6287;0.1695;-0.0092
24.7277;45;-7749;6340;0.1695;0.0343
24.7377;45;-7800;6393;0.1696;0.0503
24.7477;45;-7851;6446;0.1696;0.0031
24.7577;46;-7903;6500;0.1697;-0.0454
24.7677;46;-7955;6553;0.1697;-0.0574
24.7777;46;-8006;6607;0.1697;-0.0683
24.7877;46;-8058;6660;0.1698;0.0487
24.7977;46;-8111;6714;0.1698;0.0577
24.8077;47;-8163;6768;0.1699;0.0399
24.8177;47;-8216;6822;0.1699;0.0007
24.8277;47;-8268;6877;0.1700;-0.0427
24.8377;47;-8321;6932;0.1700;-0.0489
24.8477;47;-8374;6986;0.1701;-0.0579
24.8577;47;-8427;7041;0.1701;-0.0209
24.8677;48;-8480;7096;0.1702;-0.0022
24.8777;48;-8533;7151;0.1702;0.0335
24.8877;48;-8586;7206;0.1703;0.0553
24.8977;48;-8639;7261;0.1703;0.0215
24.9077;48;-8692;7317;0.1704;-0.0132
24.9177;48;-8746;7372;0.1704;-0.0537
24.9277;48;-8799;7427;0.1705;-0.0502
24.9377;48;-8852;7483;0.1705;-0.0446
24.9477;49;-8906;7538;0.1706;-0.0379
24.9577;49;-8960;7594;0.1706;-0.0142
24.9677;49;-9014;7650;0.1707;-0.0044
24.9777;49;-9068;7705;0.1707;0.0295
24.9877;49;-9122;7761;0.1708;0.0263
24.9977;49;-9176;7816;0.1708;0.0111
25.0077;49;-9230;7872;0.1709;0.0396
25.0177;49;-9284;7928;0.1709;0.0292
25.0277;49;-9339;7984;0.1710;0.0138
25.0377;49;-9393;8041;0.1710;0.0076
25.0477;49;-9447;8097;0.1710;-0.0017
25.0577;49;-9502;8153;0.1711;-0.0307
25.0677;49;-9556;8210;0.1711;-0.0489
25.0777;49;-9610;8266;0.1712;-0.0481
25.0877;49;-9665;8322;0.1712;-0.0510
25.0977;49;-9719;8378;0.1713;-0.0425
25.1077;49;-9774;8434;0.1713;-0.0518
25.1177;49;-9828;8490;0.1714;-0.0254
25.1277;49;-9883;8547;0.1714;-0.0113
25.1377;49;-9938;8603;0.1715;0.0007
25.1477;49;-9993;8659;0.1715;-0.0030
25.1577;49;-10048;8716;0.1716;0.0095
25.1677;49;-10102;8772;0.1716;0.0002
25.1777;49;-10157;8828;0.1717;0.0178
25.1877;49;-10212;8884;0.1717;0.0265
25.1977;49;-10267;8940;0.1718;0.0119
25.2077;49;-10322;8996;0.1718;0.0327
25.2177;49;-10377;9052;0.1719;0.0191
25.2277;49;-10432;9108;0.1719;0.0289
25.2377;49;-10486;9164;0.1720;0.0087
25.2477;49;-10541;9220;0.1720;0.0002
25.2577;49;-10596;9276;0.1721;-0.0153
25.2677;49;-10650;9332;0.1721;-0.0220
25.2777;49;-10705;9388;0.1722;-0.0254
25.2877;49;-10760;9444;0.1722;-0.0307
25.2977;49;-10815;9500;0.1723;-0.0361
25.3077;49;-10870;9556;0.1723;-0.0510
25.3177;48;-10925;9611;0.1724;-0.0470
25.3277;48;-10980;9667;0.1724;-0.0398
25.3377;48;-11035;9723;0.1725;-0.0470
25.3477;48;-11090;9779;0.1725;-0.0337
25.3577;48;-11145;9835;0.1726;-0.0180
25.3677;48;-11200;9890;0.1726;-0.0297
25.3777;48;-11255;9946;0.1727;-0.0222
25.3877;47;-11310;10002;0.1727;-0.0361
25.3977;47;-11364;10058;0.1728;0.0127
25.4077;47;-11419;10114;0.1728;0.0228
25.4177;47;-11474;10170;0.1729;0.0156
25.4277;47;-11528;10226;0.1729;0.0319
25.4377;47;-11583;10282;0.1730;0.0233
25.4477;46;-11637;10338;0.1730;0.0271
25.4577;46;-11692;10394;0.1731;-0.0081
25.4677;46;-11747;10450;0.1731;0.0849
25.4777;46;-11802;10506;0.1732;0.0825
25.4877;46;-11856;10562;0.1732;0.0646
25.4977;45;-11911;10618;0.1733;0.0404
25.5077;45;-11965;10674;0.1733;0.0228
25.5177;45;-12020;10730;0.1734;-0.0078
25.5277;45;-12074;10786;0.1734;-0.0102
25.5377;45;-12128;10842;0.1735;-0.0315
25.5477;44;-12182;10898;0.1735;-0.0126
25.5577;44;-12236;10954;0.1736;-0.0225
25.5677;44;-12290;11009;0.1736;-0.0355
25.5777;44;-12344;11065;0.1737;-0.0366
25.5877;43;-12398;11120;0.1737;-0.0265
25.5977;43;-12452;11176;0.1738;-0.0172
25.6077;43;-12506;11231;0.1738;0.0031
25.6183;42;-12563;11290;0.1739;-0.0971
25.6279;42;-12615;11343;0.1739;-0.0246
25.6378;42;-12668;11398;0.1740;0.0156
25.6483;42;-12724;11456;0.1740;0.0265
25.6577;41;-12775;11508;0.1741;-0.0241
25.6677;41;-12828;11562;0.1741;-0.0166
25.6777;41;-12882;11617;0.1742;-0.0065
25.6877;40;-12935;11672;0.1742;0.0388
25.6977;40;-12988;11726;0.1743;0.0633
25.7077;40;-13041;11781;0.1743;0.0948
25.7177;39;-13094;11835;0.1744;0.0934
25.7277;39;-13147;11890;0.1744;0.0686
25.7377;39;-13200;11944;0.1745;0.0225
25.7477;38;-13252;11998;0.1745;-0.0140
25.7577;38;-13304;12052;0.1746;-0.0236
25.7677;38;-13357;12106;0.1746;-0.0174
25.7777;37;-13409;12160;0.1747;0.0055
25.7877;37;-13461;12214;0.1747;0.0391
25.7977;37;-13513;12267;0.1748;0.0593
25.8077;36;-13565;12321;0.1748;0.0319
25.8177;36;-13616;12374;0.1749;0.0135
25.8277;36;-13668;12427;0.1749;-0.0036
25.8377;35;-13720;12480;0.1750;-0.0286
25.8477;35;-13771;12533;0.1750;0.0175
25.8577;34;-13822;12586;0.1751;0.0662
25.8677;34;-13873;12638;0.1751;0.0479
25.8777;34;-13924;12691;0.1752;0.0106
25.8877;33;-13975;12743;0.1752;-0.0526
25.8977;33;-14025;12795;0.1753;-0.0121
25.9077;32;-14076;12848;0.1753;0.0231
25.9177;32;-14126;12899;0.1754;0.0798
25.9277;32;-14176;12951;0.1754;0.0396
25.9377;31;-14226;13002;0.1755;-0.0004
25.9477;31;-14275;13054;0.1755;0.0092
25.9577;30;-14325;13104;0.1756;0.0359
25.9677;30;-14374;13155;0.1756;0.0249
25.9777;29;-14423;13206;0.1757;-0.0129
25.9877;29;-14471;13256;0.1757;0.0146
25.9977;28;-14520;13306;0.1758;0.0849
26.0077;28;-14568;13356;0.1758;0.0399
26.0177;28;-14616;13406;0.1759;-0.0118
26.0277;27;-14664;13456;0.1759;0.0351
26.0377;27;-14711;13505;0.1760;-0.0739
26.0477;26;-14759;13554;0.1760;-0.0036
26.0577;26;-14806;13603;0.1761;0.0042
26.0677;25;-14854;13652;0.1761;0.0164
26.0777;25;-14900;13700;0.1762;-0.0537
26.0877;24;-14947;13748;0.1762;0.0060
26.0977;24;-14994;13796;0.1763;0.0295
26.1077;23;-15040;13844;0.1764;-0.0489
26.1177;23;-15085;13891;0.1764;0.0034
26.1277;22;-15131;13938;0.1765;0.0529
26.1377;22;-15176;13984;0.1765;0.0279
26.1477;21;-15221;14030;0.1766;0.0953
26.1577;21;-15265;14076;0.1766;0.0881
26.1677;20;-15309;14122;0.1767;0.0401
26.1777;20;-15353;14167;0.1767;0.0697
26.1877;19;-15396;14212;0.1768;0.0135
26.1977;19;-15439;14257;0.1768;0.0156
26.2077;18;-15481;14301;0.1769;-0.0177
26.2177;18;-15524;14345;0.1769;-0.0132
26.2277;17;-15565;14388;0.1770;-0.0585
26.2377;17;-15606;14431;0.1770;0.0332
26.2477;16;-15647;14474;0.1771;-0.0902
26.2577;16;-15688;14516;0.1771;0.0785
26.2677;15;-15728;14557;0.1772;-0.0105
26.2777;15;-15767;14598;0.1772;0.0201
26.2877;14;-15806;14639;0.1773;-0.0267
26.2977;14;-15844;14679;0.1773;-0.0022
26.3077;13;-15882;14719;0.1774;0.0652
26.3177;13;-15919;14758;0.1774;-0.0390
26.3277;12;-15956;14796;0.1775;0.0359
26.3377;11;-15992;14834;0.1775;0.0425
26.3477;11;-16028;14872;0.1776;0.0215
26.3577;10;-16062;14909;0.1777;0.0415
26.3677;10;-16097;14945;0.1777;0.0319
26.3777;9;-16130;14980;0.1778;-0.0100
26.3877;9;-16163;15015;0.1778;0.0585
26.3977;8;-16196;15049;0.1779;-0.0185
26.4077;8;-16227;15082;0.1779;-0.0259
26.4177;7;-16258;15115;0.1780;-0.0619
26.4277;6;-16288;15147;0.1780;-0.0465
26.4377;6;-16317;15178;0.1781;0.0764
26.4477;5;-16346;15208;0.1781;-0.0483
26.4577;5;-16373;15237;0.1782;0.0201
26.4677;4;-16400;15266;0.1782;0.0287
26.4777;4;-16425;15293;0.1783;0.0487
26.4877;3;-16450;15320;0.1783;-0.1125
26.4977;3;-16474;15346;0.1784;-0.0230
26.5077;2;-16497;15370;0.1784;-0.0571
26.5177;1;-16519;15394;0.1785;-0.0768
26.5277;1;-16540;15416;0.1785;-0.0499
26.5377;0;-16560;15438;0.1786;0.0734
26.5477;0;-16578;15458;0.1787;0.0423
26.5577;0;-16596;15478;0.1787;0.0399
26.5677;0;-16613;15496;0.1788;0.1054
26.5777;-1;-16629;15514;0.1788;0.0953
26.5877;-1;-16644;15530;0.1789;-0.0246
26.5977;-2;-16657;15546;0.1789;-0.0204
26.6077;-3;-16670;15560;0.1790;0.0572
26.6177;-3;-16682;15573;0.1790;0.0015
26.6277;-4;-16692;15585;0.1791;0.0391
26.6377;-4;-16701;15595;0.1791;0.0417
26.6477;-5;-16709;15605;0.1792;0.0540
26.6577;-5;-16716;15612;0.1792;-0.0521
26.6677;-6;-16722;15619;0.1793;0.0063
26.6777;-6;-16726;15624;0.1793;-0.0076
26.6877;-7;-16729;15628;0.1794;-0.0193
26.6977;-8;-16730;15629;0.1794;-0.0062
26.7077;-8;-16731;15630;0.1795;0.0321
26.7177;-9;-16731;15629;0.1796;-0.0070
26.7277;-9;-16730;15628;0.1796;-0.0124
26.7377;-10;-16730;15628;0.1797;-0.0046
26.7477;-10;-16730;15628;0.1797;-0.0068
26.7577;-11;-16730;15627;0.1798;0.0028
26.7677;-11;-16730;15626;0.1798;0.0028
26.7777;-12;-16730;15623;0.1799;0.0058
26.7877;-13;-16730;15620;0.1799;-0.0012
26.7977;-13;-16729;15618;0.1800;-0.0001
26.8077;-14;-16727;15614;0.1800;0.0095
26.8177;-14;-16724;15610;0.1801;0.0636
26.8277;-15;-16720;15604;0.1801;-0.0531
26.8377;-15;-16717;15599;0.1802;-0.0696
26.8477;-16;-16712;15592;0.1803;0.0108
26.8577;-16;-16707;15585;0.1803;-0.0998
26.8677;-17;-16701;15577;0.1804;-0.0108
26.8777;-17;-16694;15568;0.1804;-0.0041
26.8877;-18;-16685;15558;0.1805;-0.0702
26.8977;-18;-16677;15546;0.1805;0.0116
26.9077;-19;-16667;15535;0.1806;0.0004
26.9177;-20;-16656;15522;0.1806;0.0207
26.9277;-20;-16645;15508;0.1807;-0.0819
26.9377;-21;-16632;15494;0.1807;-0.1011
26.9477;-21;-16618;15478;0.1808;0.1651
26.9577;-22;-16603;15461;0.1808;0.0305
26.9677;-22;-16587;15443;0.1809;0.0321
26.9777;-23;-16569;15424;0.1810;0.0415
26.9877;-23;-16551;15404;0.1810;0.1920
26.9977;-24;-16532;15382;0.1811;0.1185
27.0077;-24;-16512;15360;0.1811;0.0383
27.0177;-25;-16490;15337;0.1812;0.0377
27.0277;-25;-16468;15313;0.1812;-0.0449
27.0377;-26;-16444;15287;0.1813;-0.1211
27.0477;-26;-16419;15261;0.1813;-0.0521
27.0577;-27;-16394;15234;0.1814;-0.0579
27.0677;-27;-16367;15206;0.1814;0.0236
27.0777;-27;-16339;15177;0.1815;0.1046
27.0877;-28;-16311;15147;0.1816;-0.0148
27.0977;-28;-16281;15116;0.1816;0.0399
27.1077;-29;-16251;15084;0.1817;0.1009
27.1177;-29;-16219;15052;0.1817;0.0559
27.1277;-30;-16187;15018;0.1818;0.0311
27.1377;-30;-16154;14984;0.1818;-0.0355
27.1477;-31;-16120;14949;0.1819;0.0926
27.1577;-31;-16086;14914;0.1819;0.0809
27.1677;-32;-16050;14877;0.1820;0.0036
27.1777;-32;-16014;14840;0.1820;-0.0971
27.1877;-32;-15977;14802;0.1821;0.0668
27.1977;-33;-15940;14763;0.1822;0.0332
27.2077;-33;-15901;14724;0.1822;-0.0998
27.2177;-34;-15862;14684;0.1823;0.0068
27.2277;-34;-15823;14643;0.1823;0.0116
27.2377;-35;-15782;14602;0.1824;0.0138
27.2477;-35;-15742;14560;0.1824;-0.0273
27.2577;-35;-15700;14518;0.1825;0.0231
27.2677;-36;-15658;14475;0.1825;-0.1243
27.2777;-36;-15616;14431;0.1826;0.0084
27.2877;-37;-15572;14387;0.1827;0.0862
27.2977;-37;-15529;14343;0.1827;0.0977
27.3077;-37;-15485;14298;0.1828;0.0106
27.3177;-38;-15440;14252;0.1828;0.0217
27.3293;-38;-15388;14199;0.1829;-0.0417
27.3388;-38;-15345;14154;0.1829;-0.0134
27.3488;-39;-15299;14108;0.1830;-0.0110
27.3593;-39;-15250;14058;0.1831;0.0316
27.3687;-39;-15206;14013;0.1831;0.0998
27.3787;-40;-15160;13964;0.1832;0.0540
27.3887;-40;-15112;13916;0.1832;-0.0086
27.3987;-41;-15065;13867;0.1833;0.0862
27.4087;-41;-15017;13818;0.1833;0.0790
27.4187;-41;-14969;13768;0.1834;0.0806
27.4287;-41;-14920;13718;0.1834;0.0287
27.4387;-42;-14871;13668;0.1835;0.0516
27.4487;-42;-14822;13618;0.1836;0.0449
27.4587;-42;-14772;13567;0.1836;0.0007
27.4687;-43;-14723;13516;0.1837;-0.0537
27.4787;-43;-14673;13465;0.1837;-0.0068
27.4887;-43;-14622;13413;0.1838;0.0748
27.4987;-44;-14572;13361;0.1838;0.0383
27.5087;-44;-14522;13310;0.1839;0.0295
27.5187;-44;-14471;13257;0.1839;-0.0297
27.5287;-44;-14420;13205;0.1840;-0.0036
27.5387;-45;-14368;13152;0.1841;0.0375
27.5487;-45;-14317;13099;0.1841;0.0420
27.5587;-45;-14266;13046;0.1842;0.0191
